,white_area_ratio,area_mean,area_std,area_median,area_mad,area_entropy,area_mode,perimeter_mean,perimeter_std,perimeter_median,perimeter_mad,perimeter_entropy,perimeter_mode,hull_area_mean,hull_area_std,hull_area_median,hull_area_mad,hull_area_entropy,hull_area_mode,hull_perimeter_mean,hull_perimeter_std,hull_perimeter_median,hull_perimeter_mad,hull_perimeter_entropy,hull_perimeter_mode,compactness_mean,compactness_std,compactness_median,compactness_mad,compactness_entropy,compactness_mode,solidity_mean,solidity_std,solidity_median,solidity_mad,solidity_entropy,solidity_mode,convexity_mean,convexity_std,convexity_median,convexity_mad,convexity_entropy,convexity_mode,major_axis_length_mean,major_axis_length_std,major_axis_length_median,major_axis_length_mad,major_axis_length_entropy,major_axis_length_mode,minor_axis_length_mean,minor_axis_length_std,minor_axis_length_median,minor_axis_length_mad,minor_axis_length_entropy,minor_axis_length_mode,elongation_mean,elongation_std,elongation_median,elongation_mad,elongation_entropy,elongation_mode,area_borderless_mean,area_borderless_std,area_borderless_median,area_borderless_mad,area_borderless_entropy,area_borderless_mode,perimeter_borderless_mean,perimeter_borderless_std,perimeter_borderless_median,perimeter_borderless_mad,perimeter_borderless_entropy,perimeter_borderless_mode,hull_area_borderless_mean,hull_area_borderless_std,hull_area_borderless_median,hull_area_borderless_mad,hull_area_borderless_entropy,hull_area_borderless_mode,hull_perimeter_borderless_mean,hull_perimeter_borderless_std,hull_perimeter_borderless_median,hull_perimeter_borderless_mad,hull_perimeter_borderless_entropy,hull_perimeter_borderless_mode,compactness_borderless_mean,compactness_borderless_std,compactness_borderless_median,compactness_borderless_mad,compactness_borderless_entropy,compactness_borderless_mode,solidity_borderless_mean,solidity_borderless_std,solidity_borderless_median,solidity_borderless_mad,solidity_borderless_entropy,solidity_borderless_mode,convexity_borderless_mean,convexity_borderless_std,convexity_borderless_median,convexity_borderless_mad,convexity_borderless_entropy,convexity_borderless_mode,major_axis_length_borderless_mean,major_axis_length_borderless_std,major_axis_length_borderless_median,major_axis_length_borderless_mad,major_axis_length_borderless_entropy,major_axis_length_borderless_mode,minor_axis_length_borderless_mean,minor_axis_length_borderless_std,minor_axis_length_borderless_median,minor_axis_length_borderless_mad,minor_axis_length_borderless_entropy,minor_axis_length_borderless_mode,elongation_borderless_mean,elongation_borderless_std,elongation_borderless_median,elongation_borderless_mad,elongation_borderless_entropy,elongation_borderless_mode,area_>900_mean,area_>900_std,area_>900_median,area_>900_mad,area_>900_entropy,area_>900_mode,perimeter_>900_mean,perimeter_>900_std,perimeter_>900_median,perimeter_>900_mad,perimeter_>900_entropy,perimeter_>900_mode,hull_area_>900_mean,hull_area_>900_std,hull_area_>900_median,hull_area_>900_mad,hull_area_>900_entropy,hull_area_>900_mode,hull_perimeter_>900_mean,hull_perimeter_>900_std,hull_perimeter_>900_median,hull_perimeter_>900_mad,hull_perimeter_>900_entropy,hull_perimeter_>900_mode,compactness_>900_mean,compactness_>900_std,compactness_>900_median,compactness_>900_mad,compactness_>900_entropy,compactness_>900_mode,solidity_>900_mean,solidity_>900_std,solidity_>900_median,solidity_>900_mad,solidity_>900_entropy,solidity_>900_mode,convexity_>900_mean,convexity_>900_std,convexity_>900_median,convexity_>900_mad,convexity_>900_entropy,convexity_>900_mode,major_axis_length_>900_mean,major_axis_length_>900_std,major_axis_length_>900_median,major_axis_length_>900_mad,major_axis_length_>900_entropy,major_axis_length_>900_mode,minor_axis_length_>900_mean,minor_axis_length_>900_std,minor_axis_length_>900_median,minor_axis_length_>900_mad,minor_axis_length_>900_entropy,minor_axis_length_>900_mode,elongation_>900_mean,elongation_>900_std,elongation_>900_median,elongation_>900_mad,elongation_>900_entropy,elongation_>900_mode,e2e_n,e2e_distance_mean,e2e_distance_std,e2e_distance_median,e2e_distance_mad,e2e_distance_entropy,e2e_distance_mode,e2e_eu_distance_mean,e2e_eu_distance_std,e2e_eu_distance_median,e2e_eu_distance_mad,e2e_eu_distance_entropy,e2e_eu_distance_mode,e2e_distance_ratio_mean,e2e_distance_ratio_std,e2e_distance_ratio_median,e2e_distance_ratio_mad,e2e_distance_ratio_entropy,e2e_distance_ratio_mode,j2e_n,j2e_distance_mean,j2e_distance_std,j2e_distance_median,j2e_distance_mad,j2e_distance_entropy,j2e_distance_mode,j2e_eu_distance_mean,j2e_eu_distance_std,j2e_eu_distance_median,j2e_eu_distance_mad,j2e_eu_distance_entropy,j2e_eu_distance_mode,j2e_distance_ratio_mean,j2e_distance_ratio_std,j2e_distance_ratio_median,j2e_distance_ratio_mad,j2e_distance_ratio_entropy,j2e_distance_ratio_mode,j2j_n,j2j_distance_mean,j2j_distance_std,j2j_distance_median,j2j_distance_mad,j2j_distance_entropy,j2j_distance_mode,j2j_eu_distance_mean,j2j_eu_distance_std,j2j_eu_distance_median,j2j_eu_distance_mad,j2j_eu_distance_entropy,j2j_eu_distance_mode,j2j_distance_ratio_mean,j2j_distance_ratio_std,j2j_distance_ratio_median,j2j_distance_ratio_mad,j2j_distance_ratio_entropy,j2j_distance_ratio_mode,nodes_n,nodes_max,nodes_mean,nodes_std,nodes_median,nodes_mad,nodes_entropy,nodes_mode,nuclei_n,nuclei_blobs_ratio,blobs_<900_ratio,branch_thickness_medial_axis_mean,branch_thickness_medial_axis_std,branch_thickness_medial_axis_median,branch_thickness_medial_axis_mad,branch_thickness_medial_axis_entropy,branch_thickness_medial_axis_mode,branch_thickness_voronoi_mean,branch_thickness_voronoi_std,branch_thickness_voronoi_median,branch_thickness_voronoi_mad,branch_thickness_voronoi_entropy,branch_thickness_voronoi_mode,texture_std_filter_mean,texture_std_filter_std,texture_std_filter_median,texture_std_filter_mad,texture_std_filter_entropy,texture_std_filter_mode,texture_entropy_filter_mean,texture_entropy_filter_std,texture_entropy_filter_median,texture_entropy_filter_mad,texture_entropy_filter_entropy,texture_entropy_filter_mode,global_entropy_discrete,global_entropy_kde,global_coeff_var
NegsiRNA_C3c_CA,0.15374628702799478,16637.95,11646.732081676515,14287.0,6981.5,14.656400879070397,285,559.3462713343044,218.22313651540264,534.105122421383,136.4289321881345,9.68251794959849,550.4984582414913,18353.725,12947.378623731542,15572.5,7645.5,14.787233273513566,10126,525.9338648478601,189.9427017063821,515.714249456123,133.60512242138304,9.472993954141797,436.21324331754073,0.6035533100125683,0.11177503354764601,0.6125606686920716,0.052395792920338524,-1.130999106116081,0.6444373394402071,0.9110395914193913,0.05405252877705833,0.9206605860267616,0.027785893821939522,-2.3190321033212875,0.9100841028014726,0.9499600940834179,0.0447205336361499,0.9618216959302992,0.018833618381366768,-2.655537166368005,0.9765132525266509,184.09916079877087,64.87131461181913,183.26454454498509,44.41933833426711,8.008712513065687,145.83939481005666,111.29465998934202,48.10698910292765,106.48729025329203,27.61278603974783,7.423322167448304,94.02500211574286,1.817362426370305,0.7185548293753505,1.6467540568383914,0.30256562404575804,1.1426154728550029,1.4596465234251808,18002.53846153846,10993.223378597757,15262.0,6340.5,14.890399785194269,285,592.4820832981685,203.24091237381876,573.9762261269984,146.8858223313768,9.617438213221089,526.4639165936758,19881.346153846152,12163.63084872588,17130.0,7168.0,15.034023182950232,10126,552.3421852573618,172.77045557632866,542.1944801964781,133.93250352560267,9.38708353032246,363.0604435338355,0.609775891163108,0.10103127826180033,0.6055916315283125,0.052782762890476786,-1.2610991828977567,0.6024372396892234,0.9101289943766161,0.04398774714185472,0.9202118803192696,0.023283872278718365,-2.4632063890025178,0.9324188387788739,0.9413039168808762,0.04888365158682525,0.9528572927297874,0.019289850713857415,-2.5470236561699666,0.9735774090924822,191.58187063325076,59.770580710691796,195.2624515296754,45.38609875878737,7.804721883205557,194.66990899358817,118.60199678312583,44.350529535655916,111.88737822388326,24.648027078512385,7.399994698237725,124.77916778145969,1.6953204194674218,0.48405074049290153,1.6637733625638833,0.34712046393773166,0.8272953914736993,1.1761959986696637,16911.22033898305,11551.85304714489,14496.5,7061.0,14.575104406973406,1079,567.2803773108898,211.21843337314723,540.8391411371508,139.15432893255073,9.58446973210276,530.3820433294017,18655.57627118644,12844.671280910456,15727.5,7330.0,14.696637160785466,10126,533.3264803093205,182.6919554129687,520.3711037056153,133.41064222490482,9.376634271850756,385.12112777649804,0.6006924528412155,0.10960955556851404,0.6095664780946904,0.053784158632285806,-1.1842027811031226,0.5844145334311039,0.9104610981214937,0.05432615958394031,0.9202641138399779,0.028873100129355234,-2.3064314557873598,0.9100841028014726,0.9493211254883821,0.044797358756487736,0.9616360900749539,0.019019224236712096,-2.6509247728922105,0.9756725512283986,186.67310491062887,62.26820229602203,184.10250826094193,44.377159878442626,7.924613877406899,140.8782887364108,112.82378974133132,47.03346777130189,107.1215616900099,26.73814939525478,7.420100064078268,95.85966063526273,1.8229849385418098,0.7224941308500664,1.6467540568383914,0.30256562404575804,1.1520964321820415,1.4596465234251808,2,2.8284271247461903,0.0,2.8284271247461903,0.0,-1.0,2.8284271247461903,2.8284271247461903,0.0,2.8284271247461903,0.0,-1.0,2.8284271247461903,1.0,0.0,1.0,0.0,-1.0,1.0,213,21.102104529349862,31.92153603615044,10.54247233265654,4.428585599085792,5.162416811767362,9.577315667740812,19.537323793506868,28.79594512416517,9.893881386437258,4.158997875075489,5.076448663986567,8.805587996271013,0.9428807621809353,0.041932649191608565,0.9433452527020514,0.017135570033461667,-2.7614893362806447,0.9354397253302918,442,69.75847190701415,55.83804916793764,56.58469909318006,37.14213562373098,7.137722385427339,12.8282350348968,64.15184161642993,51.0397314676802,52.37520312990223,33.71513278380068,7.0226836232088665,12.490343408374425,0.9288176730689471,0.03526585317986251,0.9299359325826193,0.016957628162766858,-2.8649545944371217,0.9268107581190708,1156,6,3.1323529411764706,0.3682348242808504,3.0,0.0,-0.4234414527749616,3,103,1.145631067961165,0.01666666666666672,6.126745223999023,4.88968563079834,5.0,1.8377223014831543,3.6323565263584494,4.972561836242676,6.160088062286377,4.341952323913574,5.0,1.4031243324279785,3.5380549100689076,4.0537519454956055,886.7445068359375,567.8571166992188,729.6459350585938,264.4654541015625,10.762728824624633,516.5885009765625,3.2940590381622314,0.6079750657081604,3.2870545387268066,0.4300394058227539,1.3271585526513086,3.282317638397217,4.790248980600721,4.802270637729685,0.4751063625593468
NegsiRNA_C3b_CA,0.3046158684624566,7925.68115942029,5204.357863524913,7362.0,3644.0,13.690683765423682,8047,372.2895652061191,145.86081364083418,373.8477631085024,100.56854249492369,9.16587148649284,483.64688373429146,8697.92270531401,5820.635551811008,7974.0,4068.0,13.794385682722565,8429,351.5101759168003,131.64277621759874,354.5756851698602,91.53196256846456,9.006095615951361,431.015286503212,0.6644989985341977,0.2270144969321447,0.6594477250606527,0.07537967615486618,-0.9012654082199727,0.6789595288745836,0.9206965203482961,0.04498096452998734,0.9300380228136882,0.024256624970016016,-2.5030741343771403,0.9442975229307409,0.9532271376954752,0.03751454959488084,0.957700765202275,0.022217265477503023,-2.799738690982101,0.9757514720047161,123.20301188477637,44.15621208820979,126.25849550177446,27.392729784230866,7.4096830269671825,125.39424791185976,78.09075555255585,33.11313949450183,78.70010566708555,23.87863616101913,7.0529360425928305,88.61335812108491,1.7077691215136568,0.5487023601117784,1.537819743382043,0.25533263474883383,0.8670707726892055,1.3463572378293382,8980.929936305733,4933.464761478684,8553.0,3488.0,13.860573109351458,8047,403.66014855318247,132.37419538545592,411.9310242291876,70.97056274847722,9.042946829772776,469.9486043927742,9885.949044585986,5538.458198392006,9388.0,3660.0,14.06104692952398,8429,379.6464621157023,118.48731241933709,390.5756851698602,65.07106781186548,8.884541971685772,450.67753049566795,0.6702490126170983,0.2519511266193551,0.6615843469789175,0.07324305423660138,-0.8774013452778359,0.6612908592361146,0.914009989693385,0.046053122383573245,0.9250798567418448,0.02485489233871041,-2.4670806703415122,0.9234211271235493,0.9477268172482476,0.03898000614705232,0.9518006129611511,0.024013354992662772,-2.7618472242619942,0.9800857642576548,131.03370906947666,39.61076626641252,132.13554367947455,23.58010608376135,7.263098681094781,150.38111704684985,86.2130284894562,29.77130907741749,89.3925379184674,20.83523915730474,6.937390568035874,95.88536688388385,1.602091260990469,0.4250114795516142,1.4991218944276483,0.24370052578714096,0.591098340030106,1.319929657939036,8338.775510204081,5037.9862318611795,7767.0,3405.5,13.536012550189017,8047,387.4516461532791,134.2275784140427,390.51323932934633,90.51828996322962,8.861179913307273,445.2117241391813,9151.938775510203,5646.850224031322,8405.5,3917.5,13.659963415186077,8429,365.56919207222313,120.25204595142858,370.36248173426384,80.96194077712565,8.706397296269962,430.4985819780486,0.6500037201435123,0.10013023777146834,0.6590760618935845,0.07314791514303709,-1.284908659530013,0.6661199990743543,0.9202550605257643,0.045233970650203945,0.9300765471912954,0.024180799307941703,-2.496815057080395,0.9442975229307409,0.950250782733894,0.03347682268582569,0.9551155061074421,0.022134266654172396,-2.8748984732118656,0.9599727599366936,127.83840750434732,40.422963301230304,128.38288174897133,26.44912344159053,7.158108864068236,118.00474859000033,81.46293551524788,30.67262820062827,82.81139972353704,23.841128200595477,6.835686083478455,90.7811152569532,1.6679545875839676,0.4876612596254043,1.5257315191813265,0.25068795578191694,0.7387653569937013,1.3258429446587534,10,2.0656854249492382,1.2091256885438175,2.0,0.7071067811865476,1.569009763683464,1.4,2.0478708664619076,1.204724456415268,2.0,0.7071067811865476,1.5537839076476683,1.4,0.992620968266859,0.023334547203385434,1.0,0.0,-1.8419564657321343,0.992620968266859,304,17.5853869431481,14.032747517703635,14.202384569912692,5.020614497651648,5.163700608866589,9.647272434913436,16.404941487793543,12.484656861354301,13.70723522527329,4.9004748822802044,5.050184445314781,12.269330486590063,0.9450056445785274,0.03601101406843831,0.9458574627440964,0.01817077063182926,-2.82228013793373,0.9391988788678689,762,55.31038771695991,35.62855028594763,50.29924589004138,23.855949555500043,6.85938007568179,27.701287218690734,51.25514076019986,32.52479050738437,46.6622765706755,22.047608249371883,6.728463117000164,26.869133274819035,0.9350733937740522,0.03222813746034208,0.9329044692929263,0.014933032887663289,-2.970039209338939,0.9290419034575896,1830,5,3.121311475409836,0.3331164751902529,3.0,0.0,-0.6070433163522604,3,178,1.101123595505618,0.0531400966183575,9.222267150878906,5.114864826202393,8.062257766723633,3.062257766723633,4.194522790748538,4.9316205978393555,9.852568626403809,4.716636657714844,8.9442720413208,2.944272041320801,4.087268088890812,5.078597068786621,1473.78466796875,907.698974609375,1245.74755859375,451.6763916015625,11.48991664859492,835.0123901367188,3.826591968536377,0.547050416469574,3.8413658142089844,0.3873000144958496,1.1707493281642447,3.869591236114502,5.144401777376386,5.154479845113511,0.5007478365947897
NegsiRNA_E3_NO,0.2978278266059028,9152.662983425414,5861.016264950222,8733.0,4082.0,13.79216040934792,324,420.3115455532319,159.2077148861208,437.8305191657993,116.50966799187802,9.07158156298657,517.7717509167704,10193.519337016574,6572.097161139459,9924.0,4538.0,13.92605684917839,348,383.68225683040225,136.7244677441043,397.8477631085024,95.74011537017759,8.884775886843792,418.5627775935468,0.6009806615261293,0.11777438956765049,0.6139381488477206,0.07466753726076958,-1.0029619658265352,0.640681476751437,0.9044529594775452,0.052701116867474994,0.9194410902190788,0.027408757655568383,-2.255982419029198,0.9323320291188302,0.9236175211060386,0.05550181155387191,0.9331016941123436,0.04107570536584004,-2.13200669004925,0.9379660826347682,132.2284013118904,45.78762939260321,133.5595442802309,34.683786189998074,7.422245572044911,139.56285076626375,85.86985181430404,33.59991557683175,86.01092574573354,23.32219907047096,6.977574424281483,100.38143779520388,1.6596331598948073,0.6034693105667246,1.4909959862060715,0.25302752227274916,0.82415869206639,1.3130414077777912,10034.028985507246,5539.153624432718,9606.0,3745.0,13.919429003951914,420,444.82244963162566,149.18474655635265,453.10259710444143,98.73149339882605,9.007571529693715,443.4959953866432,11204.398550724638,6242.655743976926,10722.5,4183.5,14.011762773903053,567,404.84926778377366,127.11410365818213,415.5756851698602,86.71930009000633,8.706927098962714,444.93693657635686,0.6095556281856448,0.10948057599417108,0.6147814969815975,0.07238484972954784,-1.0992018439362217,0.6660217509144826,0.9014189692961363,0.05068511563665196,0.9168561085387867,0.026177753257090153,-2.301095132099167,0.9284389996279281,0.9188439453309241,0.050908214269376806,0.9276028722176548,0.03405391691207432,-2.2423843401754873,0.9327641320454405,137.33464370385934,43.78771380088949,138.76341728924615,29.61293977299816,7.361041377159809,172.08503443541798,92.55962934897157,29.7456333810891,93.24071146756839,20.522898271237395,6.800505370094444,106.77815855852006,1.5160235807834368,0.3297807005390248,1.4485757485274067,0.23180232924920696,0.29640544414239245,1.1412301699803402,9547.468208092485,5692.169979543679,9086.0,3899.0,13.786857641416168,983,434.5377237998854,147.95653213240462,446.0904037956216,111.112698372208,9.007696381473831,461.2741699796953,10633.832369942196,6386.56686177138,10130.0,4318.0,13.92952233173111,1044,396.2658319050793,126.20570285640821,405.4629867976521,97.3137084989848,8.81807452363293,408.83556979968256,0.5989616028743507,0.11273356396868775,0.6139381488477206,0.07441195462825279,-1.0872699677462723,0.6770709843704713,0.904184623811459,0.051639305206392296,0.918918918918919,0.026886586355408526,-2.2746773156571214,0.9323320291188302,0.9206249381946272,0.05471444640253851,0.9313633625799954,0.04017936153438384,-2.1454278903828032,0.9866295858032239,136.28214719196203,42.554971365408825,135.38403786284448,32.97519603575864,7.317450726677278,125.83259914825905,88.91787681069131,31.12619010350194,89.6198914345078,22.829648901317597,6.899461238925293,73.86734320456644,1.619942351272776,0.5048876371684423,1.4865541945581733,0.2485857306248509,0.6889315456904048,1.312557018807933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446,17.60018938330043,13.65479366988642,15.228995109812931,5.385003547992104,5.159854315765131,14.587027429846767,16.406150438861353,12.191603665207142,14.377929183788908,5.114435354969039,5.042614586536814,13.409487206363785,0.9397819312463873,0.03874851866228373,0.9418817073833499,0.017060990661410314,-2.8553520251073423,0.9306467993785246,838,48.1097120598414,35.49412212312052,40.26671473757395,21.35441799052404,6.708021792138009,16.45882408631793,44.475891103639555,32.45868735275982,37.59577381060578,19.354739148388447,6.591460719724686,15.343577196247354,0.9332853110334557,0.03352446436333869,0.9315795551858571,0.01748294616364615,-2.8740320333416514,0.9258900274308051,2187,5,3.139917695473251,0.3585682454451352,3.0,0.0,-0.538407156759577,3,156,1.108974358974359,0.04419889502762431,9.09869384765625,5.132397651672363,8.062257766723633,3.062257766723633,4.195869634955008,7.136207580566406,9.99979305267334,4.844047546386719,8.9442720413208,2.944272041320801,4.131606955476155,7.950194358825684,1258.1009521484375,806.0366821289062,1037.078857421875,380.51385498046875,11.26461102344858,696.2413330078125,3.656484365463257,0.5640804171562195,3.6544015407562256,0.4015219211578369,1.2169877091549548,3.5900487899780273,4.918800559194158,4.9298149822923145,0.5077985349848823
AKT1_B2_NO,0.33030403984917533,9813.732919254659,6168.496066463206,9421.0,3578.0,13.83233418268124,630,439.7624057447958,164.84818032404507,442.4924240491749,100.89444430272846,9.199378626380916,524.4967213621204,11132.801242236024,7077.012931685828,11033.0,4262.0,13.984343392132343,1812,405.33115760882805,139.9666322522699,417.9482681718907,83.41421356237305,8.985799815463686,449.26227428233113,0.5902083232258694,0.1320861278488327,0.599607379966359,0.08841455435056444,-0.8500080142171568,0.5784680190956646,0.8922112485049359,0.07305081035543311,0.908639441822286,0.036887253704409595,-1.8890388339748359,0.9447726414627315,0.9349540539729276,0.05546060321000922,0.9469766760108964,0.02961698892080422,-2.2456543250677745,0.9578921109987077,141.81696349021735,47.69365357219038,141.89667897131812,32.96058946256542,7.473522945332653,129.02927110513312,88.42450545475101,36.18449600975788,90.70065831766996,22.40556374911536,6.99858963223273,87.02678837746524,1.7724114180243788,0.7336259472280973,1.5837818283427685,0.3196689830180004,1.0862576971382374,1.1761067923994486,10809.912280701754,5511.751904266385,9963.0,2707.5,13.936365651392151,7333,471.1764319479081,141.31990994284172,475.19090885900994,85.74873734152914,8.977720262609322,525.5584412271571,12289.157894736842,6361.747121273026,11642.0,3573.5,14.111419009205598,1580,432.1072235917121,116.52041947563504,430.45436482630055,72.61522368914979,8.738131556878932,399.9356714185941,0.6058668250704056,0.13155129061486742,0.6018281944071748,0.09031395791697083,-0.85367569595762,0.5909853755446557,0.8895736059919082,0.07463050204981131,0.906856235390707,0.03819436063334697,-1.8272819138128782,0.9387383424586961,0.9266930907653796,0.055303876279956504,0.9380248951954634,0.028563179084830304,-2.201603153099989,0.9378685585522614,149.30666549329715,41.53022479908529,147.0257259523229,28.513390819377555,7.275626814243113,149.808519170058,96.43558865395474,28.451394948909627,92.84522813252175,16.59198776038111,6.735840081293079,87.99542339343674,1.604444410541361,0.45336120052649564,1.4812157719304515,0.23583649875808022,0.6615730209341493,1.1620797879275893,10232.811688311689,5976.963251468506,9850.0,3379.0,13.80256958543806,7333,454.4896239423412,152.92684726116894,454.03152929257595,93.3050865276332,9.046322415825555,552.045580482778,11609.727272727272,6863.553592131541,11339.5,4031.0,13.98921180664475,1812,418.4576607740332,128.40272799089612,423.809703885628,78.94974746830587,8.818010016207738,450.6051224213831,0.5922904167441401,0.1336935596079745,0.6000289640116381,0.08955817961031426,-0.8363395573981117,0.6114585089232503,0.8908005923212582,0.07414699783937377,0.9081946043087348,0.037050670438420974,-1.8573001662603197,0.9419710026394293,0.9316881175934681,0.054397759612607406,0.9434441210317324,0.02904460283624899,-2.2808636223133236,0.9585282110625479,146.19224764346598,43.95850041908411,144.2992789119543,31.11928041949171,7.3266479676275,139.60305504353016,91.59532205183373,33.6996209367041,91.14559017148892,21.254517149358207,6.91404896935564,86.38163421003932,1.7362638795119518,0.7097030209774913,1.5671248703678036,0.3108757786325007,1.0163677270586777,1.171386912513329,1,24.38477631085024,,24.38477631085024,0.0,-1.0,24.38477631085024,23.021728866442675,,23.021728866442675,0.0,-1.0,23.021728866442675,0.9441025241719744,,0.9441025241719744,0.0,-1.0,0.9441025241719743,297,20.45577338575355,16.75742217104109,16.55634918610405,6.712357624283223,5.408297403282985,15.837373702862687,19.05144580512897,14.908437298094999,15.590461827668864,6.304869642879481,5.2733902612222545,15.128042500159074,0.9429231711615954,0.03546487811341837,0.9461506400577826,0.019886285885895694,-2.830606716414488,0.9359303039727429,628,59.68078410322752,42.54310708729923,48.06915599672274,25.455949555500123,7.0110890410007825,33.34150344935366,54.74185914207473,37.876220758659855,44.64430186540012,22.76694557397684,6.887625897567478,31.054435997389085,0.9306829858408145,0.03644837790620451,0.9312019300599725,0.015314769787722282,-2.882429115995468,0.9283141784597809,1585,5,3.1274447949526816,0.34095445121619655,3.0,0.0,-0.54585726362993,3,122,1.2622950819672132,0.04347826086956519,10.94830322265625,6.30556058883667,9.486832618713379,3.551571846008301,4.491687354459585,7.016441345214844,11.95842170715332,6.077615261077881,10.29563045501709,3.5874266624450684,4.447352561703313,8.007100105285645,2130.898681640625,1290.9053955078125,1816.07080078125,694.1064453125,12.06524991029225,1188.36962890625,4.154107570648193,0.5230347514152527,4.1912689208984375,0.3722209930419922,1.0866718712897465,4.354189872741699,5.791014434013626,5.803408212220079,0.5404779581734336
NegsiRNA_L2_NS,0.18898391723632812,16354.02564102564,11973.890242625423,14692.0,7801.0,14.286719276500852,133,570.7510816183935,272.2901112023096,590.1503243191939,166.77564927611024,9.688642595739907,617.065430715934,18518.51282051282,13652.711386397403,16823.0,9178.0,14.451486960271467,145,505.78590362763686,220.5333639720949,519.0437226013956,148.69343417595167,9.400699110716635,542.5046173579947,0.5705206977128832,0.14630352872774147,0.5742430762004037,0.07728886038658533,-0.73267987083279,0.589276130020046,0.8913918215637482,0.06236901222200011,0.9080382128727202,0.0374564605307538,-2.0119480862048253,0.9161873534695835,0.908006898206315,0.07060160596389568,0.924152431514383,0.040300539837689775,-1.8327249355469948,0.9290832104451046,175.4962528944649,74.73406785146811,182.13561839127289,42.99250717566434,7.880724523059536,211.89374976679971,110.12250328961177,54.34518648680742,111.41107067615314,33.150093440406806,7.4129258474660755,97.93714486849701,1.7675827084879736,0.7575694727200641,1.5642747229002048,0.26026351958904637,1.0645660602864735,1.3289403646110003,19060.285714285714,12849.87204611407,16789.0,8515.0,14.513801533985596,133,613.531605573605,288.7896012580571,607.9137802864844,171.12489168102786,9.619642099892438,731.3530334595268,21653.428571428572,14699.55089488377,20168.0,9828.0,14.672995045858784,145,542.8117863693756,232.95337150877927,567.9970414071697,142.04163056034258,9.263093425635779,728.6782374071142,0.5993470704880713,0.1493994207565981,0.5843229138570315,0.08743037454292968,-0.6975950523911341,0.5170418302955693,0.8929310830382452,0.060554538521591386,0.9073280949650964,0.04152722916423057,-1.992602400743844,0.9381367979819617,0.9065075945450245,0.07044161914798786,0.925205141100288,0.0392478302517848,-1.824977372212833,0.9203990845814516,184.12647839117108,77.21046360406397,196.83527829375768,42.75917222092687,7.663842716415903,199.93596653293187,121.92508625696787,55.954122346610895,121.877248420063,32.42526550338333,7.411428196494277,107.76706040357413,1.5619758789824676,0.3478552465701419,1.5231949823913082,0.21918377908014985,0.3889477599738581,1.2913906237614112,17854.439252336448,11415.351394336512,15724.0,7450.0,14.601662174518674,1097,617.4099846790334,235.26767282863668,606.0559159102154,165.66399692442872,9.61558511646374,615.7637983493089,20219.233644859814,13031.423005877088,17869.0,8555.0,14.7790893421358,1201,546.3929825930452,183.5036143886222,551.1614716074871,131.4213562373095,9.302632614216199,549.9706076156643,0.5495046033113395,0.11939327842293934,0.5616515371200597,0.07509887785733205,-1.0187912608839351,0.5119563554486442,0.8863858419572479,0.0617862976022124,0.9053968253968254,0.035766143233626146,-2.0023863737538723,0.9257228400094575,0.8997200406223287,0.06804984270206378,0.9175841445675992,0.03999142790485044,-1.905500639839514,0.9390960451025612,189.23454397598192,62.16348188486701,190.4313081478015,38.61581063276975,7.799186060862558,198.44046159535952,119.0580261286513,47.82947444162214,117.65316318909797,31.359926216852898,7.4470991250711505,129.49100552466314,1.7377290551696107,0.6949816242473308,1.5642747229002048,0.24760134118220245,0.9810811036511494,1.3289403646110003,4,9.224873734152917,15.898661836485356,1.4142135623730951,0.20710678118654757,2.998241215848417,5.008883476483185,8.743312532385266,14.935616758207422,1.4142135623730951,0.20710678118654757,2.9547624928731073,4.768102875599359,0.9854385953151814,0.02912280936963718,1.0,0.0,-1.5970715921538137,0.9927192976575907,367,18.774518000475194,21.53844313957581,13.25799021962582,5.585786437626902,5.260425990597441,9.86722559650487,17.32256072678144,18.718475762841297,12.405196043952328,5.19409349302435,5.167820236536845,8.962714475654705,0.9387275102764274,0.04660191695148599,0.9407147564986398,0.016152917688246338,-2.6711021868424294,0.9373894716611683,582,52.991063111815144,46.09715887480471,38.60163191489174,22.28541923507977,6.795606130799453,20.144755086181732,48.45741832851258,41.62690158191201,35.252651743877706,19.525599252815535,6.676701970381074,18.558906720947235,0.927437250297111,0.04116397854094708,0.9305796056708876,0.018666876015232425,-2.7000153627386916,0.9343442500522776,1639,5,3.153752287980476,0.3723631502954311,3.0,0.0,-0.4259804316854786,3,90,1.1888888888888889,0.0854700854700855,7.22758674621582,5.183694362640381,5.656854152679443,2.6568541526794434,3.998071290646123,3.9823098182678223,7.6815314292907715,5.221076488494873,6.0,2.485280990600586,4.04162708542968,3.960381031036377,1124.563232421875,724.0117797851562,937.8878173828125,338.279541015625,11.09741033642122,625.61572265625,3.548006296157837,0.5765894055366516,3.554797649383545,0.40730929374694824,1.2500640003547383,3.5421323776245117,4.889136044911066,4.899215058486165,0.4694680941409901
